topic: BenchmarkTest, threadCount 20, group: benchmark_consumer, suffix: false, filterType: null, expression: null, msgTraceEnable: false, aclEnable: false, reportInterval: 10000
Consumer Started.
Current Time: 2026-08-29 03:32:53,889 | Consume TPS: 0 | AVG(B2C) RT(ms):     NaN | AVG(S2C) RT(ms):     NaN | MAX(B2C) RT(ms): 0 | MAX(S2C) RT(ms): 0 | Consume Fail: 0
Current Time: 2026-08-29 03:33:03,889 | Consume TPS: 264 | AVG(B2C) RT(ms):  67.367 | AVG(S2C) RT(ms):  55.129 | MAX(B2C) RT(ms): 313 | MAX(S2C) RT(ms): 283 | Consume Fail: 0
Current Time: 2026-08-29 03:33:13,890 | Consume TPS: 636 | AVG(B2C) RT(ms):  18.707 | AVG(S2C) RT(ms):  12.115 | MAX(B2C) RT(ms): 126 | MAX(S2C) RT(ms): 114 | Consume Fail: 0
Current Time: 2026-08-29 03:33:23,889 | Consume TPS: 1164 | AVG(B2C) RT(ms):  10.661 | AVG(S2C) RT(ms):   6.810 | MAX(B2C) RT(ms): 88 | MAX(S2C) RT(ms): 83 | Consume Fail: 0
Current Time: 2026-08-29 03:33:33,889 | Consume TPS: 1342 | AVG(B2C) RT(ms):   8.447 | AVG(S2C) RT(ms):   4.901 | MAX(B2C) RT(ms): 33 | MAX(S2C) RT(ms): 28 | Consume Fail: 0
Current Time: 2026-08-29 03:33:43,889 | Consume TPS: 186 | AVG(B2C) RT(ms):  45.386 | AVG(S2C) RT(ms):  33.007 | MAX(B2C) RT(ms): 298 | MAX(S2C) RT(ms): 292 | Consume Fail: 0
Current Time: 2026-08-29 03:33:53,889 | Consume TPS: 0 | AVG(B2C) RT(ms):     NaN | AVG(S2C) RT(ms):     NaN | MAX(B2C) RT(ms): 0 | MAX(S2C) RT(ms): 0 | Consume Fail: 0
Current Time: 2026-08-29 03:34:03,889 | Consume TPS: 0 | AVG(B2C) RT(ms):     NaN | AVG(S2C) RT(ms):     NaN | MAX(B2C) RT(ms): 0 | MAX(S2C) RT(ms): 0 | Consume Fail: 0
Current Time: 2026-08-29 03:34:13,889 | Consume TPS: 214 | AVG(B2C) RT(ms):  88.348 | AVG(S2C) RT(ms):  69.616 | MAX(B2C) RT(ms): 1357 | MAX(S2C) RT(ms): 1235 | Consume Fail: 0
Current Time: 2026-08-29 03:34:23,889 | Consume TPS: 1095 | AVG(B2C) RT(ms):  10.012 | AVG(S2C) RT(ms):   6.087 | MAX(B2C) RT(ms): 67 | MAX(S2C) RT(ms): 62 | Consume Fail: 0
Current Time: 2026-08-29 03:34:33,925 | Consume TPS: 764 | AVG(B2C) RT(ms):  76.550 | AVG(S2C) RT(ms):  70.901 | MAX(B2C) RT(ms): 1827 | MAX(S2C) RT(ms): 1823 | Consume Fail: 0
Current Time: 2026-08-29 03:34:43,890 | Consume TPS: 1140 | AVG(B2C) RT(ms):  18.766 | AVG(S2C) RT(ms):  14.902 | MAX(B2C) RT(ms): 964 | MAX(S2C) RT(ms): 958 | Consume Fail: 0
Current Time: 2026-08-29 03:34:53,889 | Consume TPS: 1109 | AVG(B2C) RT(ms): 143.573 | AVG(S2C) RT(ms): 139.941 | MAX(B2C) RT(ms): 3408 | MAX(S2C) RT(ms): 3406 | Consume Fail: 0
