topic: BenchmarkTest, threadCount 20, group: benchmark_consumer, suffix: false, filterType: null, expression: null, msgTraceEnable: false, aclEnable: false, reportInterval: 10000
Consumer Started.
Current Time: 2026-08-29 03:41:16,408 | Consume TPS: 0 | AVG(B2C) RT(ms):     NaN | AVG(S2C) RT(ms):     NaN | MAX(B2C) RT(ms): 0 | MAX(S2C) RT(ms): 0 | Consume Fail: 0
Current Time: 2026-08-29 03:41:26,409 | Consume TPS: 280 | AVG(B2C) RT(ms):  36.913 | AVG(S2C) RT(ms):  25.352 | MAX(B2C) RT(ms): 272 | MAX(S2C) RT(ms): 208 | Consume Fail: 0
Current Time: 2026-08-29 03:41:36,410 | Consume TPS: 553 | AVG(B2C) RT(ms):  19.731 | AVG(S2C) RT(ms):  12.120 | MAX(B2C) RT(ms): 138 | MAX(S2C) RT(ms): 91 | Consume Fail: 0
Current Time: 2026-08-29 03:41:46,408 | Consume TPS: 1072 | AVG(B2C) RT(ms):  12.310 | AVG(S2C) RT(ms):   8.183 | MAX(B2C) RT(ms): 85 | MAX(S2C) RT(ms): 75 | Consume Fail: 0
Current Time: 2026-08-29 03:41:56,409 | Consume TPS: 1363 | AVG(B2C) RT(ms):   8.538 | AVG(S2C) RT(ms):   5.090 | MAX(B2C) RT(ms): 74 | MAX(S2C) RT(ms): 67 | Consume Fail: 0
Current Time: 2026-08-29 03:42:06,408 | Consume TPS: 574 | AVG(B2C) RT(ms):   8.988 | AVG(S2C) RT(ms):   5.614 | MAX(B2C) RT(ms): 69 | MAX(S2C) RT(ms): 65 | Consume Fail: 0
Current Time: 2026-08-29 03:42:16,408 | Consume TPS: 0 | AVG(B2C) RT(ms):     NaN | AVG(S2C) RT(ms):     NaN | MAX(B2C) RT(ms): 0 | MAX(S2C) RT(ms): 0 | Consume Fail: 0
Current Time: 2026-08-29 03:42:26,408 | Consume TPS: 0 | AVG(B2C) RT(ms):     NaN | AVG(S2C) RT(ms):     NaN | MAX(B2C) RT(ms): 0 | MAX(S2C) RT(ms): 0 | Consume Fail: 0
Current Time: 2026-08-29 03:42:36,408 | Consume TPS: 731 | AVG(B2C) RT(ms):  11.325 | AVG(S2C) RT(ms):   6.640 | MAX(B2C) RT(ms): 47 | MAX(S2C) RT(ms): 39 | Consume Fail: 0
Current Time: 2026-08-29 03:42:46,408 | Consume TPS: 593 | AVG(B2C) RT(ms):  20.900 | AVG(S2C) RT(ms):  12.592 | MAX(B2C) RT(ms): 369 | MAX(S2C) RT(ms): 288 | Consume Fail: 0
Current Time: 2026-08-29 03:42:56,409 | Consume TPS: 540 | AVG(B2C) RT(ms): 160.331 | AVG(S2C) RT(ms): 152.428 | MAX(B2C) RT(ms): 2614 | MAX(S2C) RT(ms): 2608 | Consume Fail: 0
Current Time: 2026-08-29 03:43:06,408 | Consume TPS: 787 | AVG(B2C) RT(ms):  45.003 | AVG(S2C) RT(ms):  39.320 | MAX(B2C) RT(ms): 2296 | MAX(S2C) RT(ms): 2293 | Consume Fail: 0
Current Time: 2026-08-29 03:43:16,432 | Consume TPS: 333 | AVG(B2C) RT(ms): 322.865 | AVG(S2C) RT(ms): 311.323 | MAX(B2C) RT(ms): 2535 | MAX(S2C) RT(ms): 2532 | Consume Fail: 0
Current Time: 2026-08-29 03:43:26,408 | Consume TPS: 1446 | AVG(B2C) RT(ms):   8.178 | AVG(S2C) RT(ms):   5.018 | MAX(B2C) RT(ms): 1102 | MAX(S2C) RT(ms): 1098 | Consume Fail: 0
Current Time: 2026-08-29 03:43:36,408 | Consume TPS: 1365 | AVG(B2C) RT(ms):  10.763 | AVG(S2C) RT(ms):   7.387 | MAX(B2C) RT(ms): 182 | MAX(S2C) RT(ms): 176 | Consume Fail: 0
Current Time: 2026-08-29 03:43:46,409 | Consume TPS: 1297 | AVG(B2C) RT(ms):   8.197 | AVG(S2C) RT(ms):   4.751 | MAX(B2C) RT(ms): 155 | MAX(S2C) RT(ms): 62 | Consume Fail: 0
Current Time: 2026-08-29 03:43:56,408 | Consume TPS: 1314 | AVG(B2C) RT(ms):   8.200 | AVG(S2C) RT(ms):   4.751 | MAX(B2C) RT(ms): 94 | MAX(S2C) RT(ms): 88 | Consume Fail: 0
Current Time: 2026-08-29 03:44:06,408 | Consume TPS: 1208 | AVG(B2C) RT(ms):  12.857 | AVG(S2C) RT(ms):   9.164 | MAX(B2C) RT(ms): 286 | MAX(S2C) RT(ms): 273 | Consume Fail: 0
Current Time: 2026-08-29 03:44:16,408 | Consume TPS: 1398 | AVG(B2C) RT(ms):   8.936 | AVG(S2C) RT(ms):   5.648 | MAX(B2C) RT(ms): 95 | MAX(S2C) RT(ms): 91 | Consume Fail: 0
Current Time: 2026-08-29 03:44:26,408 | Consume TPS: 1405 | AVG(B2C) RT(ms):   8.121 | AVG(S2C) RT(ms):   4.867 | MAX(B2C) RT(ms): 38 | MAX(S2C) RT(ms): 36 | Consume Fail: 0
Current Time: 2026-08-29 03:44:36,409 | Consume TPS: 1356 | AVG(B2C) RT(ms):   8.647 | AVG(S2C) RT(ms):   5.267 | MAX(B2C) RT(ms): 119 | MAX(S2C) RT(ms): 51 | Consume Fail: 0
